nycha_idx,hpd_inx,nycha_address,hpd_address,score,used_fallback
284,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
285,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
286,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
287,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
288,304,2394 1 AVENUE MANHATTAN 10035,2394 1 AVENUE MANHATTAN 10035,100.0,False
289,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
290,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
291,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
292,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
295,653,301 EAST 156 STREET BRONX 10451,301 EAST 156 STREET BRONX 10451,100.0,False
296,653,301 EAST 156 STREET BRONX 10451,301 EAST 156 STREET BRONX 10451,100.0,False
297,653,301 EAST 156 STREET BRONX 10451,301 EAST 156 STREET BRONX 10451,100.0,False
298,653,301 EAST 156 STREET BRONX 10451,301 EAST 156 STREET BRONX 10451,100.0,False
299,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
300,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
301,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
302,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
303,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
304,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
305,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
306,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
307,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
308,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
309,1785,31 CENTRE MALL BROOKLYN 11231,31 CENTRE MALL BROOKLYN 11231,100.0,False
310,1785,31 CENTRE MALL BROOKLYN 11231,31 CENTRE MALL BROOKLYN 11231,100.0,False
311,1785,31 CENTRE MALL BROOKLYN 11231,31 CENTRE MALL BROOKLYN 11231,100.0,False
312,1785,31 CENTRE MALL BROOKLYN 11231,31 CENTRE MALL BROOKLYN 11231,100.0,False
313,1785,31 CENTRE MALL BROOKLYN 11231,31 CENTRE MALL BROOKLYN 11231,100.0,False
334,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
344,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
352,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
354,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
361,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
362,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
363,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
369,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
370,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
388,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
391,1248,395 LIVONIA AVENUE BROOKLYN 11212,395 LIVONIA AVENUE BROOKLYN 11212,100.0,False
392,1248,395 LIVONIA AVENUE BROOKLYN 11212,395 LIVONIA AVENUE BROOKLYN 11212,100.0,False
393,1248,395 LIVONIA AVENUE BROOKLYN 11212,395 LIVONIA AVENUE BROOKLYN 11212,100.0,False
401,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
402,1122,350 EAST 124 STREET MANHATTAN 10035,350 EAST 124 STREET MANHATTAN 10035,100.0,False
404,1122,350 EAST 124 STREET MANHATTAN 10035,350 EAST 124 STREET MANHATTAN 10035,100.0,False
405,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
406,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
407,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
408,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
409,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
410,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
411,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
412,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
413,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
414,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
415,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
416,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
417,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
418,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
432,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
437,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
438,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
439,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
440,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
441,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
442,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
443,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
444,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
445,1837,829 HICKS STREET BROOKLYN 11231,829 HICKS STREET BROOKLYN 11231,100.0,False
449,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
458,1122,350 EAST 124 STREET MANHATTAN 10035,350 EAST 124 STREET MANHATTAN 10035,100.0,False
459,1122,350 EAST 124 STREET MANHATTAN 10035,350 EAST 124 STREET MANHATTAN 10035,100.0,False
461,1933,220 THROOP AVENUE BROOKLYN 11206,220 THROOP AVENUE BROOKLYN 11206,100.0,False
462,1933,220 THROOP AVENUE BROOKLYN 11206,220 THROOP AVENUE BROOKLYN 11206,100.0,False
471,1933,220 THROOP AVENUE BROOKLYN 11206,220 THROOP AVENUE BROOKLYN 11206,100.0,False
472,1933,220 THROOP AVENUE BROOKLYN 11206,220 THROOP AVENUE BROOKLYN 11206,100.0,False
473,1933,220 THROOP AVENUE BROOKLYN 11206,220 THROOP AVENUE BROOKLYN 11206,100.0,False
474,1933,220 THROOP AVENUE BROOKLYN 11206,220 THROOP AVENUE BROOKLYN 11206,100.0,False
475,5,708 GATES AVENUE BROOKLYN 11221,708 GATES AVENUE BROOKLYN 11221,100.0,False
476,1122,350 EAST 124 STREET MANHATTAN 10035,350 EAST 124 STREET MANHATTAN 10035,100.0,False
477,1122,350 EAST 124 STREET MANHATTAN 10035,350 EAST 124 STREET MANHATTAN 10035,100.0,False
478,1122,350 EAST 124 STREET MANHATTAN 10035,350 EAST 124 STREET MANHATTAN 10035,100.0,False
479,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
480,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
481,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
482,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
484,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
496,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
499,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
508,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
521,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
526,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
527,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
528,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
529,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
530,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
540,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
550,110,2201 1 AVENUE MANHATTAN 10029,2201 1 AVENUE MANHATTAN 10029,100.0,False
551,110,2201 1 AVENUE MANHATTAN 10029,2201 1 AVENUE MANHATTAN 10029,100.0,False
552,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
553,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
554,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
555,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
556,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
557,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
558,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
559,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
560,661,451 COLUMBIA STREET BROOKLYN 11231,451 COLUMBIA STREET BROOKLYN 11231,100.0,False
561,661,451 COLUMBIA STREET BROOKLYN 11231,451 COLUMBIA STREET BROOKLYN 11231,100.0,False
562,661,451 COLUMBIA STREET BROOKLYN 11231,451 COLUMBIA STREET BROOKLYN 11231,100.0,False
563,661,451 COLUMBIA STREET BROOKLYN 11231,451 COLUMBIA STREET BROOKLYN 11231,100.0,False
564,661,451 COLUMBIA STREET BROOKLYN 11231,451 COLUMBIA STREET BROOKLYN 11231,100.0,False
567,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
568,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
569,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
570,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
571,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
582,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
583,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
584,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
585,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
586,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
587,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
588,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
589,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
590,1772,495 COLUMBIA STREET BROOKLYN 11231,495 COLUMBIA STREET BROOKLYN 11231,100.0,False
592,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
597,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
598,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
600,1019,300 DUMONT AVENUE BROOKLYN 11212,300 DUMONT AVENUE BROOKLYN 11212,100.0,False
601,1019,300 DUMONT AVENUE BROOKLYN 11212,300 DUMONT AVENUE BROOKLYN 11212,100.0,False
602,1019,300 DUMONT AVENUE BROOKLYN 11212,300 DUMONT AVENUE BROOKLYN 11212,100.0,False
603,1019,300 DUMONT AVENUE BROOKLYN 11212,300 DUMONT AVENUE BROOKLYN 11212,100.0,False
604,1019,300 DUMONT AVENUE BROOKLYN 11212,300 DUMONT AVENUE BROOKLYN 11212,100.0,False
606,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
615,6,154-02 JEWEL AVENUE QUEENS 11367,154-02 JEWEL AVENUE QUEENS 11367,100.0,False
616,6,154-02 JEWEL AVENUE QUEENS 11367,154-02 JEWEL AVENUE QUEENS 11367,100.0,False
618,6,154-02 JEWEL AVENUE QUEENS 11367,154-02 JEWEL AVENUE QUEENS 11367,100.0,False
619,6,154-02 JEWEL AVENUE QUEENS 11367,154-02 JEWEL AVENUE QUEENS 11367,100.0,False
620,6,154-02 JEWEL AVENUE QUEENS 11367,154-02 JEWEL AVENUE QUEENS 11367,100.0,False
632,50,865 AMSTERDAM AVENUE MANHATTAN 10025,865 AMSTERDAM AVENUE MANHATTAN 10025,100.0,False
638,6,154-02 JEWEL AVENUE QUEENS 11367,154-02 JEWEL AVENUE QUEENS 11367,100.0,False
646,1532,200 THROOP AVENUE BROOKLYN 11206,200 THROOP AVENUE BROOKLYN 11206,100.0,False
647,1532,200 THROOP AVENUE BROOKLYN 11206,200 THROOP AVENUE BROOKLYN 11206,100.0,False
648,1532,200 THROOP AVENUE BROOKLYN 11206,200 THROOP AVENUE BROOKLYN 11206,100.0,False
649,1532,200 THROOP AVENUE BROOKLYN 11206,200 THROOP AVENUE BROOKLYN 11206,100.0,False
650,1532,200 THROOP AVENUE BROOKLYN 11206,200 THROOP AVENUE BROOKLYN 11206,100.0,False
651,1532,200 THROOP AVENUE BROOKLYN 11206,200 THROOP AVENUE BROOKLYN 11206,100.0,False
652,1532,200 THROOP AVENUE BROOKLYN 11206,200 THROOP AVENUE BROOKLYN 11206,100.0,False
663,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
664,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
665,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
666,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
667,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
668,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
669,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
670,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
671,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
672,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
673,510,307 EAST 116 STREET MANHATTAN 10029,307 EAST 116 STREET MANHATTAN 10029,100.0,False
674,1224,315 SUTTER AVENUE BROOKLYN 11212,315 SUTTER AVENUE BROOKLYN 11212,100.0,False
684,1286,350 MADISON STREET MANHATTAN 10002,350 MADISON STREET MANHATTAN 10002,100.0,False
691,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
694,6,154-02 JEWEL AVENUE QUEENS 11367,154-02 JEWEL AVENUE QUEENS 11367,100.0,False
706,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
723,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
726,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
737,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
738,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
744,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
746,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
747,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
748,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
749,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
750,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
752,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
753,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
754,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
755,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
756,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
757,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
758,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
759,927,1100 TELLER AVENUE BRONX 10456,1100 TELLER AVENUE BRONX 10456,100.0,False
763,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
764,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
765,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
766,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
767,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
768,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
770,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
771,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
772,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
781,157,414 SUTTER AVENUE BROOKLYN 11212,414 SUTTER AVENUE BROOKLYN 11212,100.0,False
783,157,414 SUTTER AVENUE BROOKLYN 11212,414 SUTTER AVENUE BROOKLYN 11212,100.0,False
789,157,414 SUTTER AVENUE BROOKLYN 11212,414 SUTTER AVENUE BROOKLYN 11212,100.0,False
790,157,414 SUTTER AVENUE BROOKLYN 11212,414 SUTTER AVENUE BROOKLYN 11212,100.0,False
794,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
797,661,451 COLUMBIA STREET BROOKLYN 11231,451 COLUMBIA STREET BROOKLYN 11231,100.0,False
798,661,451 COLUMBIA STREET BROOKLYN 11231,451 COLUMBIA STREET BROOKLYN 11231,100.0,False
802,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
808,0,5975 SHORE PARKWAY BROOKLYN 11236,5975 SHORE PARKWAY BROOKLYN 11236,100.0,False
809,0,5975 SHORE PARKWAY BROOKLYN 11236,5975 SHORE PARKWAY BROOKLYN 11236,100.0,False
810,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
811,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
814,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
825,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
829,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
830,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
831,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
835,2704,123 LORRAINE STREET BROOKLYN 11231,123 LORRAINE STREET BROOKLYN 11231,100.0,False
844,2704,123 LORRAINE STREET BROOKLYN 11231,123 LORRAINE STREET BROOKLYN 11231,100.0,False
845,2704,123 LORRAINE STREET BROOKLYN 11231,123 LORRAINE STREET BROOKLYN 11231,100.0,False
848,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
849,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
860,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
865,1532,200 THROOP AVENUE BROOKLYN 11206,200 THROOP AVENUE BROOKLYN 11206,100.0,False
869,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
876,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
878,13,3-02 27 AVENUE QUEENS 11102,3-02 27 AVENUE QUEENS 11102,100.0,False
882,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
885,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
890,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
891,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
892,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
894,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
896,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
897,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
898,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
899,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
900,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
901,3445,225 WEST 129 STREET MANHATTAN 10027,225 WEST 129 STREET MANHATTAN 10027,100.0,False
902,3445,225 WEST 129 STREET MANHATTAN 10027,225 WEST 129 STREET MANHATTAN 10027,100.0,False
903,3445,225 WEST 129 STREET MANHATTAN 10027,225 WEST 129 STREET MANHATTAN 10027,100.0,False
904,3445,225 WEST 129 STREET MANHATTAN 10027,225 WEST 129 STREET MANHATTAN 10027,100.0,False
915,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
916,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
917,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
918,50,401 EAST 102 STREET MANHATTAN 10029,401 EAST 102 STREET MANHATTAN 10029,100.0,False
920,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
921,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
923,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
924,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
925,2440,177 SANDS STREET BROOKLYN 11201,177 SANDS STREET BROOKLYN 11201,100.0,False
926,2440,177 SANDS STREET BROOKLYN 11201,177 SANDS STREET BROOKLYN 11201,100.0,False
927,93,23 WEST 90 STREET MANHATTAN 10024,23 WEST 90 STREET MANHATTAN 10024,100.0,False
928,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
929,2440,177 SANDS STREET BROOKLYN 11201,177 SANDS STREET BROOKLYN 11201,100.0,False
936,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
937,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
938,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
939,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
940,23,2926 WEST 25 STREET BROOKLYN 11224,2926 WEST 25 STREET BROOKLYN 11224,100.0,False
943,2440,177 SANDS STREET BROOKLYN 11201,177 SANDS STREET BROOKLYN 11201,100.0,False
946,3445,225 WEST 129 STREET MANHATTAN 10027,225 WEST 129 STREET MANHATTAN 10027,100.0,False
947,3445,225 WEST 129 STREET MANHATTAN 10027,225 WEST 129 STREET MANHATTAN 10027,100.0,False
949,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
950,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
